id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
205261,,अभिदह्,v,v----a--1- v----d--1-,,,,/ə.bʱi.d̪əɦ/,अभि-दह्,0
205262,22208,अभिदक्षिणम्,r,rp--------,,,,/ə.bʱi.ˈd̪ək.ʂi.ɳəm/,अभि-दक्षिणम्,0
205263,22219,अभिदर्शन,n,n-----n--a,,,,/ə.bʱi.d̪ə.ɹɕə.nə/,अभि-दर्शन,0
205264,,अभिदष्ट,a,ap----a--a,,,,/ə.bʱi.ˈd̪əʂ.ʈə/,अभि-दष्ट,0
205265,22220,अभिदेवन,n,n-----n--a,,,,/ə.bʱi.d̪eː.ʋə.nə/,अभि-देवन,0
205266,,अभिधम्,v,v----a--1- v----d--1-,,,,/ə.bʱi.d̪ʰəm/,अभि-धम्,0
205267,,अभिधन्व्,v,v----a--1- v----d--1-,,,,/ə.bʱi.d̪ʰənʋ/,अभि-धन्व्,0
205268,22228,अभिधर्म,n,n-----m--a,,,,/ə.bʱi.ˈd̪ʰəɹ.mə/,अभि-धर्म,0
205269,22229,अभिधर्मकोश,n,n-----m--a,,,,/ə.bʱi.ˈd̪ʰəɹ.mə.koː.ɕə/,अभि-धर्म-कोश,0
205270,22230,अभिधर्मपिटक,n,n-----m--a,,,,/ə.bʱi.ˈd̪ʰəɹ.mə.pi.ʈə.kə/,अभि-धर्म-पिटक,0
205271,22231,अभिधर्षण,n,n-----n--a,,,,/ə.bʱi.ˈd̪ʰəɹ.ʂə.ɳə/,अभि-धर्षण,0
205272,22249,अभिधेय,n,n-----n--a,,,,/ə.bʱi.d̪ʰeː.jə/,अभि-धेय,0
205274,,अभिधेय,a,ap----a--a,,,,/ə.bʱi.d̪ʰeː.jə/,अभि-धेय,0
205275,22251,अभिधेयरहित,a,ap----a--a,,,,/ə.bʱi.d̪ʰeː.jə.ɹə.ɦi.t̪ə/,अभि-धेय-रहित,0
205276,22250,अभिधेयता,n,n-----f--ā,,,,/ə.bʱi.d̪ʰeː.jə.t̪ɑː/,अभि-धेय-ता,0
205277,158677,अभिधि,v,v----a--5-,,,,/ə.bʱi.d̪ʰi/,अभि-धि,0
205278,22247,अभिधित्सा,n,n-----f--ā,,,,/ə.bʱi.ˈd̪ʰit̪.sɑː/,अभि-धित्सा,0
205279,22227,अभिध्मात,a,ap----a--a,,,,/ə.ˈbʱid̪ʰ.mɑː.t̪ə/,अभि-ध्मात,0
205280,158686,अभिध्वन्,v,v----a--1-,,,,/ə.ˈbʱid̪ʰ.ʋən/,अभि-ध्वन्,0
205281,22260,अभिध्वस्त,a,ap----a--a,,,,/ə.ˈbʱid̪ʰ.ˈʋəs.t̪ə/,अभि-ध्वस्त,0
205282,,अभिध्वंस्,v,v----a--1- v----d--1-,,,,/ə.ˈbʱid̪ʰ.ʋə̃s/,अभि-ध्वंस्,0
205283,,अभिध्यै,v,v----a--1- v----a--2-,,,,/ə.ˈbʱid̪ʰ.jɑːi/,अभि-ध्यै,0
205284,22259,अभिध्येय,a,ap----a--a,,,,/ə.ˈbʱid̪ʰ.jeː.jə/,अभि-ध्येय,0
205285,22256,अभिध्या,n,n-----f--ā,,,,/ə.ˈbʱid̪ʰ.jɑː/,अभि-ध्या,0
205286,,अभिध्यालु,a,ap----a--u,,,,/ə.ˈbʱid̪ʰ.jɑː.lu/,अभि-ध्यालु,0
205287,22257,अभिध्यान,n,n-----n--a,,,,/ə.ˈbʱid̪ʰ.jɑː.nə/,अभि-ध्यान,0
205288,22258,अभिध्यायिन्,a,ap----a--n,,,,/ə.ˈbʱid̪ʰ.jɑː.jin/,अभि-ध्यायिन्,0
205289,,अभिधा,a,ap----c--ā,,,,/ə.bʱi.d̪ʰɑː/,अभि-धा,0
205290,,अभिधा,v,v----a--3- v----d--3- v----a--1- v----d--1- v----a--2- v----d--4- v----a--4-,,,,/ə.bʱi.d̪ʰɑː/,अभि-धा,0
205291,22232,अभिधा,n,n-----f--ā,,,,/ə.bʱi.d̪ʰɑː/,अभि-धा,0
205292,22233,अभिधाध्वंसिन्,a,ap----a--n,,,,/ə.bʱi.d̪ʰɑːd̪ʰ.ˈʋə̃.sin/,अभि-धा-ध्वंसिन्,0
205293,22234,अभिधामूल,a,ap----a--a,,,,/ə.bʱi.d̪ʰɑː.muː.lə/,अभि-धा-मूल,0
205294,22237,अभिधान,n,n-----n--a,,,,/ə.bʱi.d̪ʰɑː.nə/,अभि-धान,0
205295,22238,अभिधानचिन्तामणि,n,n-----m--i,,,,/ə.bʱi.d̪ʰɑː.nə.t͡ɕin.t̪ɑː.mə.ɳi/,अभि-धान-चिन्तामणि,0
205296,22242,अभिधानक,n,n-----n--a,,,,/ə.bʱi.d̪ʰɑː.nə.kə/,अभि-धानक,0
205297,22240,अभिधानमाला,n,n-----f--ā,,,,/ə.bʱi.d̪ʰɑː.nə.mɑː.lɑː/,अभि-धान-माला,0
205298,22241,अभिधानरत्नमाला,n,n-----f--ā,,,,/ə.bʱi.d̪ʰɑː.nə.ˈɹət̪.nə.mɑː.lɑː/,अभि-धान-रत्नमाला,0
205299,22239,अभिधानत्व,n,n-----n--a,,,,/ə.bʱi.d̪ʰɑː.ˈnət̪.ʋə/,अभि-धान-त्व,0
205300,22243,अभिधानी,n,n-----f--ī,,,,/ə.bʱi.d̪ʰɑː.niː/,अभि-धानी,0
205301,22243,अभिधानी,n,n-----f--ī,,,,/ə.bʱi.d̪ʰɑː.niː/,अभि-धा॔नी,0
205302,22244,अभिधानीय,a,ap----a--a,,,,/ə.bʱi.d̪ʰɑː.niː.jə/,अभि-धानीय,0
205303,,अभिधातव्य,a,ap----a--a,,,,/ə.bʱi.d̪ʰɑː.ˈt̪əʋ.jə/,अभि-धातव्य,0
205304,22236,अभिधातृ,a,ap----a--r,,,,/ə.bʱi.d̪ʰɑː.t̪ɹ̩/,अभि-धातृ,0
205305,,अभिधाव्,v,v----a--1- v----d--1-,,,,/ə.bʱi.d̪ʰɑːʋ/,अभि-धाव्,0
205306,22253,अभिधावक,a,ap----a--a,,,,/ə.bʱi.d̪ʰɑː.ʋə.kə/,अभि-धावक,0
205307,22254,अभिधावन,n,n-----n--a,,,,/ə.bʱi.d̪ʰɑː.ʋə.nə/,अभि-धावन,0
205308,22245,अभिधायक,a,ap----a--a,,,,/ə.bʱi.d̪ʰɑː.jə.kə/,अभि-धायक,0
205309,22246,अभिधायकत्व,n,n-----n--a,,,,/ə.bʱi.d̪ʰɑː.jə.ˈkət̪.ʋə/,अभि-धायक-त्व,0
205310,,अभिधायम्,r,rp--------,,,,/ə.bʱi.d̪ʰɑː.jəm/,अभि-धायम्,0
205311,169812,अभिधायिन्,a,ap----a--n,,,,/ə.bʱi.d̪ʰɑː.jin/,अभि-धायिन्,0
205312,,अभिधी,v,v----d--4-,,,,/ə.bʱi.d̪ʰiː/,अभि-धी,0
205313,,अभिधू,v,v----a--5- v----d--5- v----a--6- v----a--9- v----d--9- v----a--1- v----d--2-,,,,/ə.bʱi.d̪ʰuː/,अभि-धू,0
205314,,अभिधृ,v,v----a--1- v----d--1-,,,,/ə.bʱi.d̪ʰɹ̩/,अभि-धृ,0
205315,,अभिधृष्,v,v----a--5- v----a--1-,,,,/ə.bʱi.d̪ʰɹ̩ʂ/,अभि-धृष्,0
205316,22255,अभिधृष्णु,a,ap----a--u,,,,/ə.bʱi.ˈd̪ʰɹ̩ʂ.ɳu/,अभि-धृष्णु॔,0
205317,22213,अभिदिग्ध,a,ap----a--a,,,,/ə.bʱi.ˈd̪ig.d̪ʰə/,अभि॔-दिग्ध,0
205318,,अभिदिह्,v,v----a--2- v----d--2-,,,,/ə.bʱi.d̪iɦ/,अभि-दिह्,0
205319,22212,अभिदिप्सु,a,ap----a--u,,,,/ə.bʱi.ˈd̪ip.su/,अभि-दिप्सु॔,0
205320,,अभिदिश्,v,v----a--3- v----a--6-,,,,/ə.bʱi.d̪iɕ/,अभि-दिश्,0
205321,22216,अभिदोहन,n,n-----n--a,,,,/ə.bʱi.d̪oː.ɦə.nə/,अभि-दोहन,0
205322,22217,अभिदोह्य,n,n-----n--a,,,,/ə.bʱi.d̪oːɦ.jə/,अभि-दोह्य,0
205323,,अभिदोषम्,r,rp--------,,,,/ə.bʱi.d̪oː.ʂəm/,अभि-दोषम्,0
205324,22226,अभिद्रोह,n,n-----m--a,,,,/ə.ˈbʱid̪.ɹoː.ɦə/,अभि-द्रोह॔,0
205325,,अभिद्रु,v,v----a--1- v----d--1-,,,,/ə.ˈbʱid̪.ɹu/,अभि-द्रु,0
205326,,अभिद्रुग्ध,a,ap----a--a,,,,/ə.ˈbʱid̪.ˈɹug.d̪ʰə/,अभि-द्रुग्ध,0
205327,,अभिद्रुह्,v,v----a--4- v----d--4-,,,,/ə.ˈbʱid̪.ɹuɦ/,अभि-द्रुह्,0
208221,9614,अधुना,r,rp--------,,,,/ə.d̪ʰu.nɑː/,अधुना॔,0
205328,22224,अभिद्रुह्,a,ap----a--c,,,,/ə.ˈbʱid̪.ɹuɦ/,अभि-द्रु॔ह्,0
205329,22225,अभिद्रुह्यमाण,a,ap----a--a,,,,/ə.ˈbʱid̪.ˈɹuɦ.jə.mɑː.ɳə/,अभि-द्रुह्यमाण,0
205330,,अभिद्रुत,a,ap----a--a,,,,/ə.ˈbʱid̪.ɹu.t̪ə/,अभि-द्रुत,0
205331,,अभिद्रा,v,v----a--1- v----d--1- v----a--2-,,,,/ə.ˈbʱid̪.ɹɑː/,अभि-द्रा,0
205332,,अभिदु,v,v----a--5- v----d--4-,,,,/ə.bʱi.d̪u/,अभि-दु,0
205333,,अभिदुह्,v,v----a--2- v----d--2- v----a--6- v----d--6- v----d--4-,,,,/ə.bʱi.d̪uɦ/,अभि-दुह्,0
205334,,अभिदुष्,v,v----a--4-,,,,/ə.bʱi.d̪uʂ/,अभि-दुष्,0
205335,22214,अभिदुष्ट,a,ap----a--a,,,,/ə.bʱi.ˈd̪uʂ.ʈə/,अभि-दुष्ट,0
205336,22221,अभिद्यु,a,ap----a--u,,,,/ə.ˈbʱid̪.ju/,अभि॔-द्यु,0
205337,,अभिदा,v,v----a--4-,,,,/ə.bʱi.d̪ɑː/,अभि-दा,0
205338,22211,अभिदापन,n,n-----n--a,,,,/ə.bʱi.d̪ɑː.pə.nə/,अभि-दापन,0
205339,,अभिदास्,v,v----a--1- v----d--1- v----a--5-,,,,/ə.bʱi.d̪ɑːs/,अभि-दास्,0
205340,,अभिदी,v,v----d--4-,,,,/ə.bʱi.d̪iː/,अभि-दी,0
205341,158654,अभिदीक्ष्,v,v----d--1-,,,,/ə.bʱi.d̪iːkʂ/,अभि-दीक्ष्,0
205342,158656,अभिदीप्,v,v----d--4-,,,,/ə.bʱi.d̪iːp/,अभि-दीप्,0
205343,,अभिदूतम्,r,rp--------,,,,/ə.bʱi.d̪uː.t̪əm/,अभि-दूतम्,0
205344,22218,अभिदूति,r,rp--------,,,,/ə.bʱi.d̪uː.t̪i/,अभि-दूति,0
205345,,अभिदूषित,a,ap----a--a,,,,/ə.bʱi.d̪uː.ʂi.t̪ə/,अभि-दूषित,0
205346,,अभिदृश्,v,v----a--0- v----d--0-,,,,/ə.bʱi.d̪ɹ̩ɕ/,अभि-दृश्,0
205347,,अभिगच्छत्,a,ap----a--c,,,,/ə.bʱi.ˈgət͡ɕ.t͡ɕʰət̪/,अभि-गच्छत्,0
205348,,अभिगै,v,v----a--1- v----d--1- v----a--2- v----a--3-,,,,/ə.bʱi.gɑːi/,अभि-गै,0
205349,,अभिगम्,v,v----a--1- v----a--2- v----a--3- v----d--1-,,,,/ə.bʱi.gəm/,अभि-गम्,0
205350,22121,अभिगम,n,n-----m--a,,,,/ə.bʱi.gə.mə/,अभि-गम,0
205351,166807,अभिगमन,n,n-----n--a,,,,/ə.bʱi.gə.mə.nə/,अभि-गमन,0
205352,,अभिगम्य,a,ap----a--a,,,,/ə.bʱi.gəm.jə/,अभि-गम्य,0
205353,22120,अभिगन्तृ,n,n-----m--r,,,,/ə.bʱi.gən.t̪ɹ̩/,अभि-गन्तृ॔,0
205354,22132,अभिगर,n,n-----m--a,,,,/ə.bʱi.gə.ɹə/,अभि-गर॔,0
205355,158598,अभिगर्ज्,v,v----a--1-,,,,/ə.bʱi.gəɹd͡ʑ/,अभि-गर्ज्,0
205356,22124,अभिगर्जन,n,n-----n--a,,,,/ə.bʱi.ˈgəɹ.d͡ʑə.nə/,अभि-गर्जन,0
205357,22125,अभिगर्जित,n,n-----n--a,,,,/ə.bʱi.ˈgəɹ.d͡ʑi.t̪ə/,अभि-गर्जित,0
205358,,अभिगत,a,ap----a--a,,,,/ə.bʱi.gə.t̪ə/,अभि-गत,0
205359,22134,अभिगेष्ण,a,ap----a--a,,,,/ə.bʱi.geːʂ.ɳə/,अभि-गेष्ण,0
205360,22140,अभिघर्षण,n,n-----n--a,,,,/ə.bʱi.ˈgʰəɹ.ʂə.ɳə/,अभि-घर्षण,0
205361,,अभिघोषम्,r,rp--------,,,,/ə.bʱi.gʰoː.ʂəm/,अभि-घोषम्,0
205362,,अभिघ्रा,v,v----a--1- v----a--3- v----d--3- v----a--2-,,,,/ə.ˈbʱigʰ.ɹɑː/,अभि-घ्रा,0
205363,22152,अभिघ्राण,n,n-----n--a,,,,/ə.ˈbʱigʰ.ɹɑː.ɳə/,अभि-घ्राण,0
205364,22147,अभिघार,n,n-----m--a,,,,/ə.bʱi.gʰɑː.ɹə/,अभि-घार,0
205365,22148,अभिघारण,n,n-----n--a,,,,/ə.bʱi.gʰɑː.ɹə.ɳə/,अभि-घारण,0
205366,22149,अभिघारित,a,ap----a--a,,,,/ə.bʱi.gʰɑː.ɹi.t̪ə/,अभि-घारित,0
205367,22150,अभिघार्य,a,ap----a--a,,,,/ə.bʱi.gʰɑːɹ.jə/,अभि॔-घार्य,0
205368,22141,अभिघात,n,n-----m--a,,,,/ə.bʱi.gʰɑː.t̪ə/,अभि-घात,0
205369,22142,अभिघात,n,n-----n--a,,,,/ə.bʱi.gʰɑː.t̪ə/,अभि-घात,0
205370,22143,अभिघातक,a,ap----a--a,,ap----f--ā=>िका,,/ə.bʱi.gʰɑː.t̪ə.kə/,अभि-घातक,0
205371,22145,अभिघातिन्,a,ap----a--n,,,,/ə.bʱi.gʰɑː.t̪in/,अभि-घातिन्,0
205372,22146,अभिघातिन्,n,n-----m--n,,,,/ə.bʱi.gʰɑː.t̪in/,अभि-घातिन्,0
205373,22144,अभिघातित,a,ap----a--a,,,,/ə.bʱi.gʰɑː.t̪i.t̪ə/,अभि-घातित,0
205374,,अभिघृ,v,v----a--3- v----a--5- v----a--8- v----d--8-,,,,/ə.bʱi.gʰɹ̩/,अभि-घृ,0
205375,22151,अभिघृत,a,ap----a--a,,,,/ə.bʱi.gʰɹ̩.t̪ə/,अभि॔-घृत,0
205376,22128,अभिगोप्तृ,a,ap----a--r,,,,/ə.bʱi.goːp.t̪ɹ̩/,अभि-गोप्तृ॔,0
205378,,अभिग्रह्,v,v----a--9- v----d--9-,,,,/ə.ˈbʱig.ɹəɦ/,अभि-ग्रह्,0
205379,22137,अभिग्रह,n,n-----m--a,,,,/ə.ˈbʱig.ɹə.ɦə/,अभि-ग्रह,0
205380,22138,अभिग्रहण,n,n-----n--a,,,,/ə.ˈbʱig.ɹə.ɦə.ɳə/,अभि-ग्रहण,0
205381,22139,अभिग्रहीतृ,a,ap----a--r,,,,/ə.ˈbʱig.ɹə.ɦiː.t̪ɹ̩/,अभि-ग्रहीतृ॔,0
205382,,अभिग्रस्त,a,ap----a--a,,,,/ə.ˈbʱig.ˈɹəs.t̪ə/,अभि-ग्रस्त,0
205383,222995,अभिग्राहिन्,a,ap----a--n,,,,/ə.ˈbʱig.ɹɑː.ɦin/,अभि-ग्राहिन्,0
205384,22129,अभिगुम्फित,a,ap----a--a,,,,/ə.bʱi.gum.pʰi.t̪ə/,अभि-गुम्फित,0
205385,,अभिगुप्त,a,ap----a--a,,,,/ə.bʱi.ˈgup.t̪ə/,अभि-गुप्त,0
205386,22127,अभिगुप्ति,n,n-----f--i,,,,/ə.bʱi.ˈgup.t̪i/,अभि॔-गुप्ति,0
205387,,अभिगुर्,v,v----a--6- v----a--4-,,,,/ə.bʱi.guɹ/,अभि-गुर्,0
205388,,अभिगा,v,v----a--3- v----d--3- v----a--2- v----d--2-,,,,/ə.bʱi.gɑː/,अभि-गा,0
205389,,अभिगाह्,v,v----d--1- v----a--1-,,,,/ə.bʱi.gɑːɦ/,अभि-गाह्,0
205390,22123,अभिगामिन्,a,ap----a--n,,,,/ə.bʱi.gɑː.min/,अभि-गामिन्,0
205391,,अभिगीत,n,n-----n--a,,,,/ə.bʱi.giː.t̪ə/,अभि-गीत,0
205392,22133,अभिगीत,a,ap----a--a,,,,/ə.bʱi.giː.t̪ə/,अभि॔-गीत,0
205393,22130,अभिगूर्त,a,ap----a--a,,,,/ə.bʱi.guːɹ.t̪ə/,अभि॔-गूर्त,0
205394,22131,अभिगूर्ति,n,n-----f--i,,,,/ə.bʱi.guːɹ.t̪i/,अभि॔-गूर्ति,0
205395,209425,अभिगृध्न,a,ap----a--a,,,,/ə.bʱi.ˈgɹ̩d̪ʰ.nə/,अभि-गृध्न,0
205396,22135,अभिगृहीत,a,ap----a--a,,,,/ə.bʱi.gɹ̩.ɦiː.t̪ə/,अभि-गृहीत,0
205397,,अभिगृहीतपाणि,a,ap----a--i,,,,/ə.bʱi.gɹ̩.ɦiː.t̪ə.pɑː.ɳi/,अभि-गृहीत-पाणि,0
205398,,अभिगॄ,v,v----d--0-,,,,/ə.bʱi.gɹ̩ː/,अभि-गॄ,0
205399,,अभिहन्,v,v----a--2- v----d--2- v----a--1-,,,,/ə.bʱi.ɦən/,अभि-हन्,0
205400,31189,अभिहर,a,ap----a--a,,,,/ə.bʱi.ɦə.ɹə/,अभि-हर,0
205401,31190,अभिहरण,n,n-----n--a,,,,/ə.bʱi.ɦə.ɹə.ɳə/,अभि-हरण,0
205402,31191,अभिहरणीय,a,ap----a--a,,,,/ə.bʱi.ɦə.ɹə.ɳiː.jə/,अभि-हरणीय,0
205403,,अभिहर्तव्य,a,ap----a--a,,,,/ə.bʱi.ˈɦəɹ.ˈt̪əʋ.jə/,अभि-हर्तव्य,0
205404,31193,अभिहर्तृ,n,n-----m--r,,,,/ə.bʱi.ˈɦəɹ.t̪ɹ̩/,अभि-हर्तृ,0
205405,,अभिहर्य्,v,v----a--1- v----d--1-,,,,/ə.bʱi.ɦəɹj/,अभि-हर्य्,0
205406,31177,अभिहस्य,a,ap----a--a,,,,/ə.bʱi.ˈɦəs.jə/,अभि-ह॔स्य,0
205407,,अभिहत,a,ap----a--a,,,,/ə.bʱi.ɦə.t̪ə/,अभि॔-हत,0
205408,31176,अभिहति,n,n-----f--i,,,,/ə.bʱi.ɦə.t̪i/,अभि-हति,0
205409,31199,अभिहव,n,n-----m--a,,,,/ə.bʱi.ɦə.ʋə/,अभि-हव,0
205411,31187,अभिहवन,n,n-----n--a,,,,/ə.bʱi.ɦə.ʋə.nə/,अभि-हवन,0
205412,,अभिहेष्,v,v----d--1-,,,,/ə.bʱi.ɦeːʂ/,अभि-हेष्,0
205413,31182,अभिहित,n,n-----n--a,,,,/ə.bʱi.ɦi.t̪ə/,अभि॔-हित,0
205414,31181,अभिहित,n,n-----m--a,,,,/ə.bʱi.ɦi.t̪ə/,अभि॔-हित,0
205415,,अभिहित,a,ap----a--a,,,,/ə.bʱi.ɦi.t̪ə/,अभि॔-हित,0
205416,31184,अभिहितत्व,n,n-----n--a,,,,/ə.bʱi.ɦi.ˈt̪ət̪.ʋə/,अभि॔-हित-त्व,0
205417,31183,अभिहितता,n,n-----f--ā,,,,/ə.bʱi.ɦi.t̪ə.t̪ɑː/,अभि॔-हित-ता,0
205418,31185,अभिहिति,n,n-----f--i,,,,/ə.bʱi.ɦi.t̪i/,अभि-हिति,0
205419,,अभिहिंसन,n,n-----n--a,,,,/ə.bʱi.ˈɦĩ.sə.nə/,अभि-हिंसन,0
205420,31179,अभिहिङ्कार,n,n-----m--a,,,,/ə.bʱi.ɦiŋ.kɑː.ɹə/,अभि-हिङ्कार,0
205421,,अभिहिङ्कृ,v,v----a--0-,,,,/ə.bʱi.ɦiŋ.kɹ̩/,अभि-हिङ्कृ,0
205422,,अभिहोम,n,n-----m--a,,,,/ə.bʱi.ɦoːmə/,अभि-होम,0
205423,31196,अभिह्रुत्,n,n-----f--c,,,,/ə.ˈbʱiɦ.ɹut̪/,अभि-ह्रु॔त्,0
205424,31195,अभिह्रुत्,a,ap----a--c,,,,/ə.ˈbʱiɦ.ɹut̪/,अभि-ह्रु॔त्,0
205425,31197,अभिह्रुति,n,n-----f--i,,,,/ə.ˈbʱiɦ.ɹu.t̪i/,अभि॔-ह्रुति,0
205426,,अभिहु,v,v----a--3- v----d--3-,,,,/ə.bʱi.ɦu/,अभि-हु,0
205427,,अभिहुत,a,ap----a--a,,,,/ə.bʱi.ɦu.t̪ə/,अभि॔-हुत,0
205428,,अभिह्वे,v,v----a--1- v----d--1-,,,,/ə.ˈbʱiɦ.ʋeː/,अभि-ह्वे,0
205429,31198,अभिह्वार,n,n-----m--a,,,,/ə.ˈbʱiɦ.ʋɑː.ɹə/,अभि-ह्वार॔,0
205430,,अभिहा,v,v----a--3- v----a--1-,,,,/ə.bʱi.ɦɑː/,अभि-हा,0
205431,31194,अभिहार,n,n-----m--a,,,,/ə.bʱi.ɦɑː.ɹə/,अभि-हार,0
205432,,अभिहार्य,a,ap----a--a,,,,/ə.bʱi.ɦɑːɹ.jə/,अभि-हार्य,0
205433,31178,अभिहास,n,n-----m--a,,,,/ə.bʱi.ɦɑː.sə/,अभि-हास,0
205434,31200,अभिहूति,n,n-----f--i,,,,/ə.bʱi.ɦuː.t̪i/,अभि-हूति,0
205435,,अभिहृ,v,v----d--9-,,,,/ə.bʱi.ɦɹ̩/,अभि-हृ,0
205436,,अभिहृष्,v,v----a--1- v----d--1- v----a--4-,,,,/ə.bʱi.ɦɹ̩ʂ/,अभि-हृष्,0
205437,22172,अभिज,a,ap----a--a,,,,/ə.bʱi.d͡ʑə/,अभि-ज,0
205438,,अभिजभ्,v,v----d--1-,,,,/ə.bʱi.d͡ʑəbʱ/,अभि-जभ्,0
205439,,अभिजल्प्,v,v----d--1-,,,,/ə.bʱi.d͡ʑəlp/,अभि-जल्प्,0
205440,,अभिजन्,v,v----a--1- v----d--0- v----a--0- v----d--3- v----a--0- v----a--4- v----d--2- v----d--1-,,,,/ə.bʱi.d͡ʑən/,अभि-जन्,0
205441,22173,अभिजन,n,n-----m--a,,,,/ə.bʱi.d͡ʑə.nə/,अभि-जन,0
205442,22174,अभिजनवत्,a,ap----a--c,,,,/ə.bʱi.d͡ʑə.nə.ʋət̪/,अभि-जन-वत्,0
205443,,अभिजप्,v,v----d--1-,,,,/ə.bʱi.d͡ʑəp/,अभि-जप्,0
205444,22179,अभिजय,n,n-----m--a,,,,/ə.bʱi.d͡ʑə.jə/,अभि-जय,0
205445,,अभिजि,v,v----d--1- v----d--9-,,,,/ə.bʱi.d͡ʑi/,अभि-जि,0
205446,,अभिजिघ्रत्,a,ap----a--c,,ap----f--ī=>न्ती,,/ə.bʱi.ˈd͡ʑigʰ.ɹət̪/,अभि-जि॔घ्रत्,0
205447,,अभिजिघ्रण,n,n-----n--a,,,,/ə.bʱi.ˈd͡ʑigʰ.ɹə.ɳə/,अभि-जिघ्रण,0
205448,22182,अभिजिन्मुहूर्त,n,n-----m--a,,,,/ə.bʱi.d͡ʑin.mu.ɦuːɹ.t̪ə/,अभिजिन्-मुहूर्त,0
205449,22180,अभिजित्,a,ap----a--c,,,,/ə.bʱi.d͡ʑit̪/,अभि-जि॔त्,0
205453,22181,अभिजित्,n,n-----m--c,,,,/ə.bʱi.d͡ʑit̪/,अभि-जि॔त्,0
205456,22183,अभिजित,n,n-----m--a,,,,/ə.bʱi.d͡ʑi.t̪ə/,अभि-जित,0
205457,22184,अभिजिति,n,n-----f--i,,,,/ə.bʱi.d͡ʑi.t̪i/,अभि-जिति,0
205458,,अभिजुष्,v,v----d--6- v----a--6- v----a--3- v----a--1- v----d--1-,,,,/ə.bʱi.d͡ʑuʂ/,अभि-जुष्,0
205459,22185,अभिजुष्ट,a,ap----a--a,,,,/ə.bʱi.ˈd͡ʑuʂ.ʈə/,अभि-जुष्ट,0
260651,219287,ह,n,n-----n--a,,,,/ɦə/,ह,0
205460,,अभिज्वल्,v,v----a--1- v----d--1-,,,,/ə.ˈbʱid͡ʑ.ʋəl/,अभि-ज्वल्,0
205462,22186,अभिज्ञ,a,ap----a--a,,ap----f--ā=>ा,,/ə.ˈbʱid͡ʑ.ɲə/,अभि-ज्ञ,0
205463,22189,अभिज्ञत्व,n,n-----n--a,,,,/ə.ˈbʱid͡ʑ.ˈɲət̪.ʋə/,अभि-ज्ञ-त्व,0
205464,,अभिज्ञता,n,n-----f--ā,,,,/ə.ˈbʱid͡ʑ.ɲə.t̪ɑː/,अभि-ज्ञ-ता,0
205465,,अभिज्ञेतर,a,ap----a--a,,,,/ə.ˈbʱid͡ʑ.ɲeː.t̪ə.ɹə/,अभि-ज्ञेतर,0
205466,22194,अभिज्ञु,r,rp--------,,,,/ə.ˈbʱid͡ʑ.ɲu/,अभि-ज्ञु॔,0
205467,,अभिज्ञा,v,v----a--9- v----d--9- v----d--3- v----a--3-,,,,/ə.ˈbʱid͡ʑ.ɲɑː/,अभि-ज्ञा,0
205468,22187,अभिज्ञा,n,n-----f--ā,,,,/ə.ˈbʱid͡ʑ.ɲɑː/,अभि-ज्ञा,0
205470,22190,अभिज्ञान,n,n-----n--a,,,,/ə.ˈbʱid͡ʑ.ɲɑː.nə/,अभि-ज्ञान,0
205471,22191,अभिज्ञानपत्त्र,n,n-----n--a,,,,/ə.ˈbʱid͡ʑ.ɲɑː.nə.ˈpət̪.t̪ɹə/,अभि-ज्ञान-पत्त्र,0
